date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2023-01-10,ZA11YKG1,ST8000DM002,8001563222016,0,221023184.0,17.0,0.0,3615090961.0,56689.0,17.0,0.0,0.0,27.0,67988.0,7.0,65543.0,27.0,221023184.0,0.0,0.0,0.0,56617.0,104517211080.0,413222041424.0
2023-01-10,ZA11YKK2,ST8000DM002,8001563222016,0,96058504.0,13.0,0.0,1559246869.0,53600.0,13.0,0.0,0.0,28.0,32544.0,4.0,65187.0,28.0,96058504.0,0.0,0.0,0.0,53539.0,101297640352.0,416751747877.0
2023-01-10,ZA11YKYT,ST8000DM002,8001563222016,0,242382904.0,5.0,0.0,3454806889.0,57334.0,5.0,0.0,0.0,27.0,31494.0,2.0,29839.0,27.0,242382904.0,0.0,0.0,0.0,57302.0,106963887384.0,451144836788.0
2023-01-10,ZA11YLPE,ST8000DM002,8001563222016,0,191062376.0,13.0,0.0,2492606419.0,57452.0,13.0,0.0,0.0,22.0,24389.0,3.0,59246.0,22.0,191062376.0,0.0,0.0,0.0,57425.0,108092823408.0,428269569580.0
2023-01-10,ZA11YLTG,ST8000DM002,8001563222016,0,229545472.0,13.0,0.0,3289145720.0,55027.0,13.0,12.0,0.0,40.0,70670.0,3.0,71974.0,40.0,229545472.0,24.0,24.0,0.0,54975.0,102073638248.0,439931095769.0
2023-01-10,ZA11YMJT,ST8000DM002,8001563222016,0,175805920.0,5.0,0.0,4038067505.0,57336.0,5.0,0.0,0.0,30.0,26570.0,2.0,32796.0,30.0,175805920.0,0.0,0.0,0.0,57313.0,106861620608.0,477904431403.0
2023-01-10,ZA11YMN8,ST8000DM002,8001563222016,0,199727464.0,10.0,0.0,205783709.0,56481.0,10.0,0.0,0.0,37.0,44343.0,9.0,23821.0,37.0,199727464.0,0.0,0.0,0.0,56414.0,100930292928.0,504914543382.0
2023-01-10,ZA11YN8L,ST8000DM002,8001563222016,0,1778104.0,4.0,0.0,3040951631.0,57458.0,4.0,0.0,0.0,30.0,140180.0,1.0,65599.0,30.0,1778104.0,0.0,0.0,0.0,57431.0,110189878752.0,404144931734.0
2023-01-10,ZA11YNEB,ST8000DM002,8001563222016,0,140339136.0,6.0,0.0,3766950363.0,57318.0,6.0,0.0,0.0,24.0,14729.0,0.0,34112.0,24.0,140339136.0,0.0,0.0,0.0,57293.0,106292258696.0,459526026258.0
2023-01-10,ZA11YNGE,ST8000DM002,8001563222016,0,231276080.0,20.0,0.0,3593967618.0,56712.0,20.0,0.0,0.0,38.0,7802.0,12.0,63574.0,38.0,231276080.0,0.0,0.0,0.0,56644.0,104505623968.0,471327577440.0
2023-01-10,ZA11YNV1,ST8000DM002,8001563222016,0,157125264.0,10.0,0.0,2791039493.0,53595.0,9.0,0.0,0.0,29.0,25744.0,0.0,71483.0,29.0,157125264.0,0.0,0.0,0.0,53542.0,100016165712.0,387204463104.0
2023-01-10,ZA11YPZV,ST8000DM002,8001563222016,0,113031992.0,13.0,24.0,2159357533.0,57461.0,13.0,0.0,0.0,21.0,17496.0,2.0,60442.0,21.0,113031992.0,0.0,0.0,0.0,57435.0,110753022896.0,428898059716.0
2023-01-10,ZA11YQLH,ST8000DM002,8001563222016,0,81849600.0,10.0,16.0,379663031.0,57339.0,10.0,0.0,0.0,29.0,16091.0,2.0,32675.0,29.0,81849600.0,0.0,0.0,0.0,57315.0,107227026408.0,498001987248.0
2023-01-10,ZA11YW05,ST8000DM002,8001563222016,0,242956576.0,7.0,0.0,3834321122.0,57456.0,7.0,0.0,0.0,35.0,15646.0,1.0,69572.0,35.0,242956576.0,0.0,0.0,0.0,57428.0,109905641128.0,397151834206.0
2023-01-10,ZA11YY8P,ST8000DM002,8001563222016,0,153776520.0,19.0,0.0,2441865319.0,53590.0,19.0,0.0,0.0,25.0,9532.0,5.0,68891.0,25.0,153776520.0,0.0,0.0,0.0,53533.0,101073016312.0,410965197986.0
2023-01-10,ZA11YYBX,ST8000DM002,8001563222016,0,36006136.0,24.0,0.0,2562012514.0,57453.0,24.0,0.0,0.0,25.0,14543.0,14.0,61459.0,25.0,36006136.0,0.0,0.0,0.0,57424.0,108243103408.0,426664475336.0
2023-01-10,ZA11YYZM,ST8000DM002,8001563222016,0,131713808.0,25.0,0.0,1952373403.0,37823.0,25.0,0.0,0.0,41.0,9445.0,11.0,69613.0,41.0,131713808.0,0.0,0.0,0.0,37800.0,62363084944.0,314876053124.0
2023-01-10,ZA11Z13E,ST8000DM002,8001563222016,0,21271496.0,16.0,0.0,4015798178.0,56496.0,16.0,0.0,0.0,37.0,67662.0,7.0,26209.0,37.0,21271496.0,0.0,0.0,0.0,56227.0,99245849184.0,485806031786.0
2023-01-10,ZA11Z1DL,ST8000DM002,8001563222016,0,100565824.0,12.0,0.0,2996160458.0,57327.0,12.0,0.0,0.0,26.0,62571.0,2.0,30785.0,26.0,100565824.0,0.0,0.0,0.0,57302.0,106732016448.0,483163609284.0
2023-01-10,ZA11Z1LE,ST8000DM002,8001563222016,0,57027128.0,7.0,0.0,3348528797.0,57331.0,7.0,0.0,0.0,26.0,10197.0,3.0,31209.0,26.0,57027128.0,0.0,0.0,0.0,57308.0,106158033328.0,458438040300.0
2023-01-10,ZA11Z1QL,ST8000DM002,8001563222016,0,167269280.0,7.0,0.0,3690563217.0,57454.0,7.0,0.0,0.0,28.0,13973.0,2.0,67114.0,28.0,167269280.0,0.0,0.0,0.0,57427.0,108745171792.0,448530490364.0
2023-01-10,ZA11Z24D,ST8000DM002,8001563222016,0,26042648.0,24.0,0.0,3767632141.0,56490.0,24.0,7.0,0.0,35.0,12194.0,13.0,24613.0,35.0,26042648.0,8.0,8.0,0.0,56416.0,99873833512.0,491707362010.0
2023-01-10,ZA11Z3Z7,ST8000DM002,8001563222016,0,68880816.0,5.0,0.0,3692280096.0,57457.0,5.0,0.0,0.0,29.0,105995.0,1.0,65159.0,29.0,68880816.0,0.0,0.0,0.0,57432.0,110385179192.0,426530969180.0
2023-01-10,ZA11Z4HQ,ST8000DM002,8001563222016,0,111602584.0,36.0,0.0,4213504761.0,56495.0,37.0,0.0,0.0,31.0,15306.0,25.0,27337.0,31.0,111602584.0,0.0,0.0,0.0,56424.0,101608108896.0,471677552895.0
2023-01-10,ZA11Z4Z5,ST8000DM002,8001563222016,0,217187960.0,18.0,0.0,3954554663.0,57455.0,18.0,0.0,0.0,29.0,12321.0,9.0,71972.0,29.0,217187960.0,0.0,0.0,0.0,57423.0,109637135112.0,385871930480.0
2023-01-10,ZA11Z7KP,ST8000DM002,8001563222016,0,173591944.0,15.0,0.0,2264924401.0,52352.0,15.0,0.0,0.0,30.0,10023.0,4.0,60697.0,30.0,173591944.0,0.0,0.0,0.0,52245.0,97133846896.0,426642477972.0
2023-01-10,ZA11Z86S,ST8000DM002,8001563222016,0,57422728.0,5.0,0.0,3514878905.0,57458.0,5.0,0.0,0.0,23.0,19950.0,1.0,68530.0,23.0,57422728.0,0.0,0.0,0.0,57430.0,110274679736.0,428914570028.0
2023-01-10,ZA11Z97N,ST8000DM002,8001563222016,0,181555592.0,10.0,0.0,3944881120.0,57334.0,9.0,0.0,1.0,24.0,53511.0,3.0,31186.0,24.0,181555592.0,0.0,0.0,0.0,57309.0,106248175224.0,455260562280.0
2023-01-10,ZA11Z9J4,ST8000DM002,8001563222016,0,87776456.0,13.0,48.0,2750683433.0,55032.0,13.0,0.0,0.0,43.0,13062.0,3.0,70398.0,43.0,87776456.0,0.0,0.0,0.0,54884.0,102112021832.0,440582423228.0
2023-01-10,ZA11ZA9Y,ST8000DM002,8001563222016,0,168010152.0,5.0,0.0,3123948582.0,57451.0,5.0,0.0,0.0,32.0,11302.0,1.0,68893.0,32.0,168010152.0,0.0,0.0,0.0,57425.0,109623810880.0,393299676168.0
2023-01-10,ZA11ZAF8,ST8000DM002,8001563222016,0,206247008.0,18.0,0.0,3445438053.0,57334.0,18.0,0.0,0.0,27.0,17555.0,3.0,33413.0,27.0,206247008.0,0.0,0.0,0.0,57302.0,105585244784.0,458391287857.0
2023-01-10,ZA11ZAF9,ST8000DM002,8001563222016,0,34668112.0,18.0,0.0,3164048397.0,57454.0,18.0,0.0,0.0,28.0,111515.0,9.0,68537.0,28.0,34668112.0,0.0,0.0,0.0,57424.0,108005231776.0,411538914290.0
2023-01-10,ZA11ZCFQ,ST8000DM002,8001563222016,0,88720576.0,11.0,1874.0,2119813899.0,54334.0,11.0,0.0,1.0,30.0,11397.0,5.0,73650.0,30.0,88720576.0,0.0,0.0,0.0,54260.0,98196155608.0,421289713152.0
2023-01-10,ZA11ZDZZ,ST8000DM002,8001563222016,0,176039672.0,10.0,8.0,3694482040.0,57330.0,10.0,0.0,0.0,25.0,11453.0,2.0,29232.0,25.0,176039672.0,0.0,0.0,0.0,57305.0,107559690808.0,477851788488.0
2023-01-10,ZA11ZEE5,ST8000DM002,8001563222016,0,164711832.0,6.0,0.0,3193968194.0,57457.0,6.0,0.0,0.0,27.0,19387.0,2.0,63337.0,27.0,164711832.0,0.0,0.0,0.0,57431.0,108861023528.0,456255830966.0
2023-01-10,ZA11ZELC,ST8000DM002,8001563222016,0,36799464.0,8.0,0.0,3885120582.0,56499.0,8.0,0.0,0.0,48.0,9395.0,4.0,29516.0,48.0,36799464.0,0.0,0.0,0.0,56207.0,98595986568.0,479646656612.0
2023-01-10,ZA11ZG9D,ST8000DM002,8001563222016,0,235340408.0,8.0,0.0,4258980415.0,56497.0,8.0,0.0,0.0,42.0,11580.0,3.0,32112.0,42.0,235340408.0,0.0,0.0,0.0,56427.0,101563466704.0,468890158628.0
2023-01-10,ZA11ZGPM,ST8000DM002,8001563222016,0,93532408.0,12.0,0.0,3677567618.0,57332.0,12.0,0.0,0.0,22.0,386540.0,2.0,32346.0,22.0,93532408.0,0.0,0.0,0.0,57306.0,108173415584.0,483045129492.0
2023-01-10,ZA11ZHK8,ST8000DM002,8001563222016,0,179298008.0,9.0,0.0,3450192234.0,57456.0,9.0,0.0,0.0,32.0,42194.0,2.0,60129.0,32.0,179298008.0,0.0,0.0,0.0,57430.0,110147165176.0,400549938850.0
2023-01-10,ZA11ZHP3,ST8000DM002,8001563222016,0,195704704.0,8.0,0.0,3499007318.0,57453.0,8.0,0.0,0.0,23.0,17388.0,1.0,63674.0,23.0,195704704.0,0.0,0.0,0.0,57399.0,109116274344.0,466181904128.0
2023-01-10,ZA11ZK6W,ST8000DM002,8001563222016,0,154699288.0,10.0,0.0,4120887127.0,57338.0,9.0,0.0,0.0,28.0,119928.0,1.0,35637.0,28.0,154699288.0,0.0,0.0,0.0,57314.0,105950151048.0,452505229060.0
2023-01-10,ZA11ZK98,ST8000DM002,8001563222016,0,37102576.0,16.0,0.0,2829332658.0,54334.0,16.0,0.0,0.0,24.0,12646.0,0.0,66105.0,24.0,37102576.0,0.0,0.0,0.0,54262.0,98424793056.0,445026142018.0
2023-01-10,ZA11ZKCA,ST8000DM002,8001563222016,0,98029992.0,12.0,0.0,3373193884.0,56487.0,12.0,0.0,0.0,42.0,284499.0,11.0,20381.0,42.0,98029992.0,0.0,0.0,0.0,56422.0,102771816160.0,495808898586.0
2023-01-10,ZA11ZKGY,ST8000DM002,8001563222016,0,48641696.0,10.0,0.0,3549658499.0,57335.0,9.0,0.0,0.0,27.0,125338.0,3.0,29893.0,27.0,48641696.0,0.0,0.0,0.0,57312.0,106027975168.0,461466168955.0
2023-01-10,ZA11ZLBD,ST8000DM002,8001563222016,0,206708592.0,14.0,0.0,2819522587.0,55036.0,14.0,6.0,0.0,44.0,17415.0,7.0,56669.0,44.0,206708592.0,0.0,0.0,0.0,54982.0,102820102200.0,446086179092.0
2023-01-10,ZA11ZLR3,ST8000DM002,8001563222016,0,37374920.0,4.0,0.0,3556865735.0,57330.0,4.0,0.0,0.0,27.0,25023.0,0.0,30943.0,27.0,37374920.0,0.0,0.0,0.0,57309.0,107316911808.0,460325253666.0
2023-01-10,ZA11ZMT1,ST8000DM002,8001563222016,0,218592752.0,18.0,0.0,103832575.0,56483.0,17.0,0.0,0.0,27.0,18087.0,20.0,27046.0,27.0,218592752.0,0.0,0.0,0.0,56408.0,104329892856.0,447531429962.0
2023-01-10,ZA11ZN0R,ST8000DM002,8001563222016,0,101288040.0,18.0,0.0,4025468697.0,56709.0,18.0,0.0,0.0,35.0,24584.0,6.0,69289.0,35.0,101288040.0,0.0,0.0,0.0,56633.0,105576746216.0,451606185204.0
2023-01-10,ZA11ZN2B,ST8000DM002,8001563222016,0,36150920.0,8.0,0.0,3352821657.0,57458.0,8.0,0.0,0.0,28.0,24015.0,1.0,62185.0,28.0,36150920.0,0.0,0.0,0.0,57402.0,107843996392.0,425564199104.0
2023-01-10,ZA11ZN6B,ST8000DM002,8001563222016,0,223914016.0,30.0,0.0,2974431406.0,57459.0,30.0,0.0,0.0,29.0,22931.0,23.0,55535.0,29.0,223914016.0,0.0,0.0,0.0,57431.0,109330482184.0,419955781730.0
2023-01-10,ZA11ZNB8,ST8000DM002,8001563222016,0,22737992.0,5.0,0.0,3811901389.0,57332.0,5.0,0.0,0.0,26.0,15616.0,2.0,31528.0,26.0,22737992.0,0.0,0.0,0.0,57309.0,108523167120.0,465655235932.0
2023-01-10,ZA11ZNLV,ST8000DM002,8001563222016,0,80965152.0,19.0,0.0,3347695052.0,56703.0,19.0,0.0,0.0,37.0,25107.0,4.0,75374.0,37.0,80965152.0,0.0,0.0,0.0,56631.0,105276215744.0,439657024628.0
2023-01-10,ZA11ZNY1,ST8000DM002,8001563222016,0,238779728.0,20.0,0.0,126936490.0,57332.0,20.0,0.0,0.0,30.0,13443.0,3.0,31387.0,30.0,238779728.0,0.0,0.0,0.0,57305.0,105686212048.0,484662082432.0
2023-01-10,ZA11ZNYV,ST8000DM002,8001563222016,0,133526168.0,23.0,0.0,70697878.0,56712.0,23.0,0.0,0.0,32.0,48032.0,6.0,70382.0,32.0,133526168.0,0.0,0.0,0.0,56586.0,105052648896.0,429006427014.0
2023-01-10,ZA11ZP7L,ST8000DM002,8001563222016,0,77852824.0,19.0,0.0,27569916.0,56698.0,18.0,0.0,0.0,38.0,32869.0,5.0,58726.0,38.0,77852824.0,0.0,0.0,0.0,56156.0,103778149928.0,446674006708.0
2023-01-10,ZA11ZQA1,ST8000DM002,8001563222016,0,6003512.0,10.0,0.0,3448200405.0,57343.0,10.0,0.0,0.0,32.0,21057.0,1.0,30831.0,32.0,6003512.0,0.0,0.0,0.0,57320.0,105933066056.0,482651162150.0
2023-01-10,ZA11ZV7Q,ST8000DM002,8001563222016,0,115044200.0,19.0,0.0,2492316979.0,56713.0,19.0,0.0,0.0,29.0,49433.0,6.0,58510.0,29.0,115044200.0,0.0,0.0,0.0,56643.0,104401748616.0,407677065556.0
2023-01-10,ZA11ZW0X,ST8000DM002,8001563222016,0,217977840.0,33.0,8.0,3643677130.0,56686.0,33.0,0.0,0.0,41.0,9744.0,23.0,70579.0,41.0,217977840.0,0.0,0.0,0.0,56621.0,104259399912.0,422087509532.0
2023-01-10,ZA11ZWL3,ST8000DM002,8001563222016,0,88609480.0,18.0,8.0,3734888670.0,56699.0,17.0,0.0,0.0,43.0,249531.0,3.0,67787.0,43.0,88609480.0,0.0,0.0,0.0,56629.0,104999424680.0,429716343126.0
2023-01-10,ZA11ZWVR,ST8000DM002,8001563222016,0,116214464.0,11.0,0.0,2894076066.0,57435.0,11.0,0.0,0.0,22.0,16770.0,5.0,61884.0,22.0,116214464.0,0.0,0.0,0.0,57407.0,108793742352.0,421866497788.0
2023-01-10,ZA11ZZF7,ST8000DM002,8001563222016,0,159027640.0,14.0,0.0,1558664116.0,50265.0,14.0,0.0,0.0,37.0,33827.0,2.0,76342.0,37.0,159027640.0,0.0,0.0,0.0,50237.0,87765838376.0,410854395366.0
2023-01-10,ZA1201BW,ST8000DM002,8001563222016,0,243845576.0,6.0,0.0,3858474853.0,57458.0,6.0,0.0,0.0,27.0,16866.0,1.0,62786.0,27.0,243845576.0,0.0,0.0,0.0,57432.0,108551857840.0,443921859016.0
2023-01-10,ZA1204J9,ST8000DM002,8001563222016,0,158955088.0,12.0,8.0,3835703292.0,57332.0,12.0,0.0,0.0,21.0,30414.0,2.0,33389.0,21.0,158955088.0,0.0,0.0,0.0,57304.0,106160020680.0,470025573316.0
2023-01-10,ZA12057D,ST8000DM002,8001563222016,0,27076832.0,24.0,0.0,3374146674.0,56701.0,24.0,0.0,0.0,41.0,20220.0,6.0,68697.0,41.0,27076832.0,0.0,0.0,0.0,56574.0,105218594160.0,416810870918.0
2023-01-10,ZA1205E6,ST8000DM002,8001563222016,0,99472248.0,15.0,0.0,2246585396.0,53592.0,15.0,0.0,0.0,30.0,24397.0,5.0,66760.0,30.0,99472248.0,0.0,0.0,0.0,53540.0,99670450240.0,460591363637.0
2023-01-10,ZA1207TM,ST8000DM002,8001563222016,0,55947528.0,31.0,4.0,2624774808.0,53585.0,31.0,0.0,0.0,23.0,34269.0,5.0,80144.0,23.0,55947528.0,0.0,0.0,0.0,53525.0,101236634712.0,391036329828.0
2023-01-10,ZA1208X6,ST8000DM002,8001563222016,0,34163688.0,5.0,0.0,3824406249.0,57339.0,5.0,0.0,0.0,22.0,11801.0,2.0,32914.0,22.0,34163688.0,0.0,0.0,0.0,57315.0,106057566896.0,453714134674.0
2023-01-10,ZA1208ZK,ST8000DM002,8001563222016,0,212021488.0,10.0,0.0,2551633172.0,57343.0,10.0,0.0,0.0,34.0,9609.0,2.0,29383.0,34.0,212021488.0,0.0,0.0,0.0,57318.0,107644292816.0,444332868204.0
2023-01-10,ZA120963,ST8000DM002,8001563222016,0,126592104.0,18.0,0.0,4067731848.0,57330.0,18.0,0.0,0.0,26.0,14724.0,4.0,37718.0,26.0,126592104.0,0.0,0.0,0.0,57296.0,106122941904.0,445438838736.0
2023-01-10,ZA1209VB,ST8000DM002,8001563222016,0,175158448.0,24.0,8.0,4031689931.0,57462.0,24.0,0.0,0.0,31.0,13860.0,14.0,64249.0,31.0,175158448.0,0.0,0.0,0.0,57432.0,109723317592.0,412938679496.0
2023-01-10,ZA120A2C,ST8000DM002,8001563222016,0,45745456.0,5.0,24.0,3029936455.0,55038.0,5.0,0.0,0.0,33.0,14581.0,2.0,72590.0,33.0,45745456.0,0.0,0.0,0.0,54969.0,102342200048.0,407972493656.0
2023-01-10,ZA120A2W,ST8000DM002,8001563222016,0,105659704.0,24.0,0.0,3551806084.0,56493.0,24.0,0.0,0.0,38.0,23432.0,15.0,26477.0,38.0,105659704.0,0.0,0.0,0.0,56419.0,102928573192.0,472213259170.0
2023-01-10,ZA120A6R,ST8000DM002,8001563222016,0,102066656.0,12.0,0.0,3305995722.0,57451.0,12.0,0.0,0.0,27.0,10719.0,2.0,68267.0,27.0,102066656.0,0.0,0.0,0.0,57419.0,110086155152.0,409999104124.0
2023-01-10,ZA120A7J,ST8000DM002,8001563222016,0,156211984.0,6.0,0.0,2851297068.0,57332.0,6.0,0.0,0.0,33.0,22069.0,1.0,30847.0,33.0,156211984.0,0.0,0.0,0.0,57309.0,106395054344.0,467713378566.0
2023-01-10,ZA120AZJ,ST8000DM002,8001563222016,0,203029416.0,41.0,8.0,2693183039.0,56712.0,41.0,0.0,0.0,39.0,69357.0,13.0,63408.0,39.0,203029416.0,0.0,0.0,0.0,56615.0,103604044688.0,439457243872.0
2023-01-10,ZA120B6X,ST8000DM002,8001563222016,0,210061216.0,6.0,8.0,4110771295.0,57457.0,6.0,0.0,0.0,28.0,17376.0,1.0,58190.0,28.0,210061216.0,0.0,0.0,0.0,57433.0,111167056848.0,452908237832.0
2023-01-10,ZA120CRB,ST8000DM002,8001563222016,0,142376296.0,32.0,0.0,2287334451.0,53597.0,32.0,0.0,0.0,32.0,21017.0,5.0,75391.0,32.0,142376296.0,0.0,0.0,0.0,53537.0,99484667008.0,446789099908.0
2023-01-10,ZA120DM3,ST8000DM002,8001563222016,0,157273648.0,6.0,0.0,3843632318.0,56491.0,5.0,0.0,0.0,24.0,9527.0,6.0,26047.0,24.0,157273648.0,0.0,0.0,0.0,56426.0,101862277944.0,462258436640.0
2023-01-10,ZA120E92,ST8000DM002,8001563222016,0,85027488.0,5.0,0.0,4087318696.0,57329.0,5.0,0.0,0.0,25.0,19006.0,1.0,34953.0,25.0,85027488.0,0.0,0.0,0.0,57304.0,106549793560.0,452164640162.0
2023-01-10,ZA120FJ5,ST8000DM002,8001563222016,0,166781512.0,10.0,0.0,3859893911.0,57334.0,10.0,0.0,0.0,35.0,55119.0,1.0,34292.0,35.0,166781512.0,0.0,0.0,0.0,57312.0,106349135208.0,457393089692.0
2023-01-10,ZA120FRB,ST8000DM002,8001563222016,0,63257664.0,19.0,0.0,3292425826.0,56712.0,19.0,0.0,0.0,30.0,51250.0,4.0,70183.0,30.0,63257664.0,0.0,0.0,0.0,56640.0,103407806856.0,422163982852.0
2023-01-10,ZA120G0B,ST8000DM002,8001563222016,0,112119760.0,6.0,0.0,3427620569.0,57336.0,5.0,0.0,0.0,22.0,21815.0,1.0,32686.0,22.0,112119760.0,0.0,0.0,0.0,57313.0,107428422976.0,456569991454.0
2023-01-10,ZA120LFE,ST8000DM002,8001563222016,0,40634216.0,18.0,0.0,4207440220.0,56491.0,17.0,0.0,0.0,34.0,8697.0,11.0,27311.0,34.0,40634216.0,0.0,0.0,0.0,56420.0,102354716904.0,486216248114.0
2023-01-10,ZA120LZC,ST8000DM002,8001563222016,0,76879720.0,58.0,16.0,3816588405.0,56711.0,58.0,14.0,0.0,29.0,152602.0,12.0,54167.0,29.0,76879720.0,8.0,8.0,0.0,56631.0,105669380512.0,452299706174.0
2023-01-10,ZA120MF3,ST8000DM002,8001563222016,0,156814464.0,23.0,0.0,2667618063.0,56707.0,23.0,0.0,0.0,30.0,20110.0,6.0,64939.0,30.0,156814464.0,0.0,0.0,0.0,56582.0,103688954144.0,424137646814.0
2023-01-10,ZA120MNH,ST8000DM002,8001563222016,0,90754024.0,19.0,8760.0,2954171425.0,56702.0,19.0,43.0,0.0,37.0,23370.0,4.0,59477.0,37.0,90754024.0,16.0,16.0,0.0,56630.0,103190383208.0,446495619298.0
2023-01-10,ZA120NZT,ST8000DM002,8001563222016,0,202077320.0,16.0,0.0,2117947905.0,54335.0,16.0,0.0,0.0,25.0,7653.0,1.0,66530.0,25.0,202077320.0,0.0,0.0,0.0,54262.0,100944379680.0,436242614834.0
2023-01-10,ZA120PAC,ST8000DM002,8001563222016,0,125042208.0,5.0,0.0,3583741480.0,57339.0,5.0,0.0,0.0,34.0,24420.0,3.0,30422.0,34.0,125042208.0,0.0,0.0,0.0,57316.0,107522484016.0,488678633156.0
2023-01-10,ZA120PJ9,ST8000DM002,8001563222016,0,90370792.0,6.0,0.0,3689884658.0,57337.0,5.0,0.0,0.0,23.0,15205.0,1.0,35299.0,23.0,90370792.0,0.0,0.0,0.0,57313.0,107169329856.0,447873078798.0
2023-01-10,ZA120PK8,ST8000DM002,8001563222016,0,177374240.0,4.0,0.0,294936524.0,56492.0,4.0,0.0,0.0,24.0,20716.0,6.0,33377.0,24.0,177374240.0,0.0,0.0,0.0,56427.0,103922209360.0,465899896654.0
2023-01-10,ZA120PXF,ST8000DM002,8001563222016,0,32153720.0,5.0,0.0,3122770870.0,57333.0,5.0,0.0,0.0,26.0,13928.0,2.0,36743.0,26.0,32153720.0,0.0,0.0,0.0,57307.0,106100434616.0,467277851660.0
2023-01-10,ZA120RGF,ST8000DM002,8001563222016,0,190832968.0,19.0,0.0,3992878460.0,56704.0,19.0,13.0,0.0,39.0,11916.0,5.0,60800.0,39.0,190832968.0,24.0,24.0,0.0,56634.0,104969744576.0,425300570636.0
2023-01-10,ZA120RQ3,ST8000DM002,8001563222016,0,6499960.0,3.0,0.0,2758917645.0,57318.0,3.0,0.0,0.0,22.0,20105.0,1.0,26604.0,22.0,6499960.0,0.0,0.0,0.0,57296.0,105750354640.0,452407657810.0
2023-01-10,ZA120T3N,ST8000DM002,8001563222016,0,106486992.0,11.0,0.0,3197568347.0,55021.0,11.0,6.0,0.0,39.0,27311.0,2.0,76320.0,39.0,106486992.0,0.0,0.0,0.0,54967.0,103151909504.0,395842579806.0
2023-01-10,ZA120TCT,ST8000DM002,8001563222016,0,46769840.0,24.0,0.0,3359731239.0,57455.0,24.0,0.0,0.0,24.0,13182.0,14.0,61220.0,24.0,46769840.0,0.0,0.0,0.0,57427.0,108897287080.0,413126714288.0
2023-01-10,ZA120XB5,ST8000DM002,8001563222016,0,168213576.0,12.0,0.0,3739565187.0,57452.0,12.0,0.0,0.0,27.0,155203.0,2.0,53588.0,27.0,168213576.0,0.0,0.0,0.0,57425.0,108821387920.0,454203986924.0
2023-01-10,ZA120Z80,ST8000DM002,8001563222016,0,140639216.0,10.0,0.0,3781900910.0,57335.0,10.0,0.0,0.0,38.0,35481.0,1.0,31459.0,38.0,140639216.0,0.0,0.0,0.0,57311.0,108115873288.0,473812285136.0
2023-01-10,ZA120ZAV,ST8000DM002,8001563222016,0,196350648.0,5.0,152.0,3395697384.0,55038.0,5.0,1.0,0.0,37.0,25172.0,1.0,76868.0,37.0,196350648.0,0.0,0.0,0.0,54966.0,103094395960.0,395341927608.0
2023-01-10,ZA120ZCG,ST8000DM002,8001563222016,0,125455776.0,6.0,0.0,3792962786.0,57340.0,5.0,0.0,0.0,26.0,33096.0,1.0,24772.0,26.0,125455776.0,0.0,0.0,0.0,57318.0,108432112096.0,489603486102.0
2023-01-10,ZA120ZDJ,ST8000DM002,8001563222016,0,148653336.0,8.0,0.0,2043472444.0,52403.0,8.0,0.0,0.0,32.0,25455.0,3.0,73344.0,32.0,148653336.0,0.0,0.0,0.0,52380.0,97282464656.0,433603887454.0
2023-01-10,ZA120ZE2,ST8000DM002,8001563222016,0,134186296.0,12.0,0.0,3732221669.0,57333.0,12.0,0.0,0.0,21.0,13551.0,2.0,33402.0,21.0,134186296.0,0.0,0.0,0.0,57306.0,106282239608.0,473132082756.0
2023-01-10,ZA120ZQL,ST8000DM002,8001563222016,0,61188800.0,25.0,0.0,2074609688.0,52351.0,25.0,0.0,0.0,27.0,10173.0,7.0,77513.0,27.0,61188800.0,0.0,0.0,80.0,52246.0,96424334328.0,413981232946.0
2023-01-10,ZA121088,ST8000DM002,8001563222016,0,93282312.0,6.0,0.0,3469734304.0,57335.0,6.0,0.0,0.0,30.0,16181.0,1.0,31281.0,30.0,93282312.0,0.0,0.0,0.0,57312.0,106944927744.0,483336680370.0
2023-01-10,ZA1210TX,ST8000DM002,8001563222016,0,181581176.0,6.0,0.0,2043001535.0,35622.0,6.0,0.0,0.0,27.0,13993.0,2.0,77872.0,27.0,181581176.0,0.0,0.0,0.0,35602.0,57606498648.0,240106219668.0
2023-01-10,ZA1211BE,ST8000DM002,8001563222016,0,233940296.0,20.0,0.0,3430294568.0,57335.0,20.0,0.0,0.0,34.0,19603.0,3.0,34287.0,34.0,233940296.0,0.0,0.0,0.0,57301.0,106474985056.0,465783139032.0
2023-01-10,ZA12144H,ST8000DM002,8001563222016,0,21992632.0,6.0,0.0,3265124182.0,57319.0,6.0,3.0,0.0,24.0,14838.0,1.0,33618.0,24.0,21992632.0,48.0,48.0,0.0,57295.0,107168186832.0,450749367650.0
2023-01-10,ZA1215CW,ST8000DM002,8001563222016,0,137788056.0,18.0,8.0,4230594611.0,56487.0,17.0,5.0,0.0,32.0,17878.0,7.0,33286.0,32.0,137788056.0,0.0,0.0,0.0,56416.0,101493364944.0,461628604346.0
