date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized
2023-01-10,ZJV3D995,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,84.0,67.0,100.0,79.0,100.0,21.0,82.0
2023-01-01,ZJV3D997,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,86.0,68.0,100.0,71.0,100.0,29.0,82.0
2023-01-02,ZJV3D997,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,86.0,68.0,100.0,69.0,100.0,31.0,81.0
2023-01-03,ZJV3D997,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,86.0,68.0,100.0,69.0,100.0,31.0,80.0
2023-01-04,ZJV3D997,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,68.0,100.0,69.0,100.0,31.0,83.0
2023-01-05,ZJV3D997,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,86.0,68.0,100.0,69.0,100.0,31.0,82.0
2023-01-06,ZJV3D997,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,86.0,68.0,100.0,70.0,100.0,30.0,84.0
2023-01-07,ZJV3D997,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,67.0,100.0,70.0,100.0,30.0,83.0
2023-01-08,ZJV3D997,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,86.0,67.0,100.0,70.0,100.0,30.0,82.0
2023-01-09,ZJV3D997,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,86.0,67.0,100.0,69.0,100.0,31.0,80.0
2023-01-10,ZJV3D997,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,86.0,67.0,100.0,69.0,100.0,31.0,80.0
2023-01-01,ZJV3D9AV,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,80.0,68.0,100.0,75.0,100.0,25.0,81.0
2023-01-02,ZJV3D9AV,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,80.0,68.0,100.0,75.0,100.0,25.0,82.0
2023-01-03,ZJV3D9AV,ST12000NM0007,12000138625024,0,73.0,89.0,100.0,81.0,68.0,100.0,75.0,100.0,25.0,73.0
2023-01-04,ZJV3D9AV,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,81.0,68.0,100.0,75.0,100.0,25.0,81.0
2023-01-05,ZJV3D9AV,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,81.0,68.0,100.0,75.0,100.0,25.0,80.0
2023-01-06,ZJV3D9AV,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,81.0,67.0,100.0,75.0,100.0,25.0,80.0
2023-01-07,ZJV3D9AV,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,81.0,67.0,100.0,75.0,100.0,25.0,80.0
2023-01-08,ZJV3D9AV,ST12000NM0007,12000138625024,0,75.0,89.0,100.0,81.0,67.0,100.0,75.0,100.0,25.0,75.0
2023-01-09,ZJV3D9AV,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,81.0,67.0,100.0,75.0,100.0,25.0,82.0
2023-01-10,ZJV3D9AV,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,81.0,67.0,100.0,75.0,100.0,25.0,81.0
2023-01-01,ZJV3D9BZ,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,83.0,68.0,100.0,70.0,100.0,30.0,82.0
2023-01-02,ZJV3D9BZ,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,83.0,68.0,100.0,72.0,100.0,28.0,81.0
2023-01-03,ZJV3D9BZ,ST12000NM0007,12000138625024,0,73.0,89.0,100.0,83.0,68.0,100.0,71.0,100.0,29.0,73.0
2023-01-04,ZJV3D9BZ,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,84.0,68.0,100.0,72.0,100.0,28.0,81.0
2023-01-05,ZJV3D9BZ,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,84.0,68.0,100.0,71.0,100.0,29.0,79.0
2023-01-06,ZJV3D9BZ,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,84.0,67.0,100.0,72.0,100.0,28.0,76.0
2023-01-07,ZJV3D9BZ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,83.0
2023-01-08,ZJV3D9BZ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,84.0,67.0,100.0,70.0,100.0,30.0,83.0
2023-01-09,ZJV3D9BZ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,83.0
2023-01-10,ZJV3D9BZ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,83.0
2023-01-01,ZJV3D9E7,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,84.0,68.0,100.0,70.0,100.0,30.0,83.0
2023-01-02,ZJV3D9E7,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,84.0,68.0,100.0,71.0,100.0,29.0,77.0
2023-01-03,ZJV3D9E7,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,84.0,68.0,100.0,70.0,100.0,30.0,77.0
2023-01-04,ZJV3D9E7,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,84.0,68.0,100.0,71.0,100.0,29.0,80.0
2023-01-05,ZJV3D9E7,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,84.0,68.0,100.0,70.0,100.0,30.0,78.0
2023-01-06,ZJV3D9E7,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,82.0
2023-01-07,ZJV3D9E7,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,84.0,67.0,100.0,70.0,100.0,30.0,80.0
2023-01-08,ZJV3D9E7,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,84.0,67.0,100.0,70.0,100.0,30.0,77.0
2023-01-09,ZJV3D9E7,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,84.0,67.0,100.0,70.0,100.0,30.0,81.0
2023-01-10,ZJV3D9E7,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,84.0,67.0,100.0,70.0,100.0,30.0,81.0
2023-01-01,ZJV3D9EX,ST12000NM0007,12000138625024,0,75.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,75.0
2023-01-02,ZJV3D9EX,ST12000NM0007,12000138625024,0,69.0,89.0,100.0,87.0,68.0,100.0,69.0,100.0,31.0,69.0
2023-01-03,ZJV3D9EX,ST12000NM0007,12000138625024,0,73.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,73.0
2023-01-04,ZJV3D9EX,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,83.0
2023-01-05,ZJV3D9EX,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,87.0,68.0,100.0,67.0,100.0,33.0,77.0
2023-01-06,ZJV3D9EX,ST12000NM0007,12000138625024,0,65.0,89.0,100.0,87.0,67.0,100.0,68.0,100.0,32.0,65.0
2023-01-07,ZJV3D9EX,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,67.0,100.0,69.0,100.0,31.0,82.0
2023-01-08,ZJV3D9EX,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,69.0,100.0,31.0,31.0
2023-01-09,ZJV3D9EX,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,68.0,100.0,32.0,81.0
2023-01-10,ZJV3D9EX,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,68.0,100.0,32.0,81.0
2023-01-01,ZJV3D9F5,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,68.0,100.0,55.0,100.0,45.0,79.0
2023-01-02,ZJV3D9F5,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,68.0,100.0,55.0,100.0,45.0,84.0
2023-01-03,ZJV3D9F5,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,83.0,68.0,100.0,54.0,100.0,46.0,83.0
2023-01-04,ZJV3D9F5,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,68.0,100.0,55.0,100.0,45.0,79.0
2023-01-05,ZJV3D9F5,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,68.0,100.0,55.0,100.0,45.0,79.0
2023-01-06,ZJV3D9F5,ST12000NM0007,12000138625024,0,75.0,89.0,100.0,83.0,67.0,100.0,57.0,100.0,43.0,75.0
2023-01-07,ZJV3D9F5,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,83.0,67.0,100.0,55.0,100.0,45.0,83.0
2023-01-08,ZJV3D9F5,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,83.0,67.0,100.0,56.0,100.0,44.0,82.0
2023-01-09,ZJV3D9F5,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,83.0,67.0,100.0,55.0,100.0,45.0,82.0
2023-01-10,ZJV3D9F5,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,83.0,67.0,100.0,56.0,100.0,44.0,81.0
2023-01-01,ZJV3D9G1,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,85.0,68.0,100.0,72.0,100.0,28.0,83.0
2023-01-02,ZJV3D9G1,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,85.0,68.0,100.0,73.0,100.0,27.0,79.0
2023-01-03,ZJV3D9G1,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,85.0,68.0,100.0,72.0,100.0,28.0,83.0
2023-01-04,ZJV3D9G1,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,68.0,100.0,72.0,100.0,28.0,83.0
2023-01-05,ZJV3D9G1,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,86.0,68.0,100.0,72.0,100.0,28.0,81.0
2023-01-06,ZJV3D9G1,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,86.0,67.0,100.0,73.0,100.0,27.0,79.0
2023-01-07,ZJV3D9G1,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,86.0,67.0,100.0,72.0,100.0,28.0,77.0
2023-01-08,ZJV3D9G1,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,86.0,67.0,100.0,73.0,100.0,27.0,76.0
2023-01-09,ZJV3D9G1,ST12000NM0007,12000138625024,0,70.0,89.0,100.0,86.0,67.0,100.0,72.0,100.0,28.0,70.0
2023-01-10,ZJV3D9G1,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,67.0,100.0,73.0,100.0,27.0,83.0
2023-01-01,ZJV3D9GE,ST12000NM0007,12000138625024,0,84.0,91.0,100.0,79.0,68.0,100.0,75.0,100.0,25.0,84.0
2023-01-02,ZJV3D9GE,ST12000NM0007,12000138625024,0,84.0,91.0,100.0,79.0,68.0,100.0,76.0,100.0,24.0,84.0
2023-01-03,ZJV3D9GE,ST12000NM0007,12000138625024,0,81.0,91.0,100.0,79.0,68.0,100.0,75.0,100.0,25.0,81.0
2023-01-04,ZJV3D9GE,ST12000NM0007,12000138625024,0,80.0,91.0,100.0,79.0,68.0,100.0,76.0,100.0,24.0,80.0
2023-01-05,ZJV3D9GE,ST12000NM0007,12000138625024,0,79.0,91.0,100.0,79.0,68.0,100.0,76.0,100.0,24.0,79.0
2023-01-06,ZJV3D9GE,ST12000NM0007,12000138625024,0,75.0,91.0,100.0,80.0,68.0,100.0,75.0,100.0,25.0,75.0
2023-01-07,ZJV3D9GE,ST12000NM0007,12000138625024,0,78.0,91.0,100.0,80.0,67.0,100.0,76.0,100.0,24.0,78.0
2023-01-08,ZJV3D9GE,ST12000NM0007,12000138625024,0,84.0,91.0,100.0,80.0,67.0,100.0,75.0,100.0,25.0,84.0
2023-01-09,ZJV3D9GE,ST12000NM0007,12000138625024,0,83.0,91.0,100.0,80.0,67.0,100.0,75.0,100.0,25.0,83.0
2023-01-10,ZJV3D9GE,ST12000NM0007,12000138625024,0,82.0,91.0,100.0,80.0,67.0,100.0,75.0,100.0,25.0,82.0
2023-01-01,ZJV3D9GV,ST12000NM0007,12000138625024,0,75.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,75.0
2023-01-02,ZJV3D9GV,ST12000NM0007,12000138625024,0,68.0,89.0,100.0,87.0,68.0,100.0,67.0,100.0,33.0,68.0
2023-01-03,ZJV3D9GV,ST12000NM0007,12000138625024,0,68.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,68.0
2023-01-04,ZJV3D9GV,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,87.0,68.0,100.0,67.0,100.0,33.0,84.0
2023-01-05,ZJV3D9GV,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,87.0,68.0,100.0,67.0,100.0,33.0,84.0
2023-01-06,ZJV3D9GV,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,67.0,100.0,67.0,100.0,33.0,82.0
2023-01-07,ZJV3D9GV,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,66.0,100.0,34.0,81.0
2023-01-08,ZJV3D9GV,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,87.0,67.0,100.0,67.0,100.0,33.0,79.0
2023-01-09,ZJV3D9GV,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,87.0,67.0,100.0,66.0,100.0,34.0,77.0
2023-01-10,ZJV3D9GV,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,87.0,67.0,100.0,67.0,100.0,33.0,78.0
2023-01-01,ZJV3D9HQ,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,86.0,68.0,100.0,72.0,100.0,28.0,81.0
2023-01-02,ZJV3D9HQ,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,78.0
2023-01-03,ZJV3D9HQ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,83.0
2023-01-04,ZJV3D9HQ,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,82.0
2023-01-05,ZJV3D9HQ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,83.0
2023-01-06,ZJV3D9HQ,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,80.0
2023-01-07,ZJV3D9HQ,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,67.0,100.0,72.0,100.0,28.0,80.0
2023-01-08,ZJV3D9HQ,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,72.0,100.0,28.0,81.0
2023-01-09,ZJV3D9HQ,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,67.0,100.0,71.0,100.0,29.0,80.0
2023-01-10,ZJV3D9HQ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,67.0,100.0,71.0,100.0,29.0,83.0
2023-01-01,ZJV3D9K3,ST12000NM0007,12000138625024,0,74.0,89.0,100.0,86.0,68.0,100.0,60.0,100.0,40.0,74.0
2023-01-02,ZJV3D9K3,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,68.0,100.0,60.0,100.0,40.0,83.0
2023-01-03,ZJV3D9K3,ST12000NM0007,12000138625024,0,67.0,89.0,100.0,86.0,68.0,100.0,60.0,100.0,40.0,67.0
2023-01-04,ZJV3D9K3,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,86.0,68.0,100.0,60.0,100.0,40.0,84.0
2023-01-05,ZJV3D9K3,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,86.0,68.0,100.0,60.0,100.0,40.0,82.0
2023-01-06,ZJV3D9K3,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,86.0,67.0,100.0,60.0,100.0,40.0,80.0
2023-01-07,ZJV3D9K3,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,86.0,67.0,100.0,59.0,100.0,41.0,78.0
2023-01-08,ZJV3D9K3,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,86.0,67.0,100.0,61.0,100.0,39.0,76.0
2023-01-09,ZJV3D9K3,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,86.0,67.0,100.0,60.0,100.0,40.0,82.0
2023-01-10,ZJV3D9K3,ST12000NM0007,12000138625024,0,69.0,89.0,100.0,86.0,67.0,100.0,60.0,100.0,40.0,69.0
2023-01-01,ZJV3D9LZ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,97.0,66.0,100.0,34.0,83.0
2023-01-02,ZJV3D9LZ,ST12000NM0007,12000138625024,0,71.0,89.0,100.0,87.0,68.0,97.0,66.0,100.0,34.0,71.0
2023-01-03,ZJV3D9LZ,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,68.0,97.0,66.0,100.0,34.0,81.0
2023-01-04,ZJV3D9LZ,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,87.0,68.0,97.0,66.0,100.0,34.0,76.0
2023-01-05,ZJV3D9LZ,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,97.0,66.0,100.0,34.0,83.0
2023-01-06,ZJV3D9LZ,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,67.0,97.0,66.0,100.0,34.0,80.0
2023-01-07,ZJV3D9LZ,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,87.0,67.0,97.0,66.0,100.0,34.0,78.0
2023-01-08,ZJV3D9LZ,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,87.0,67.0,97.0,65.0,100.0,35.0,79.0
2023-01-09,ZJV3D9LZ,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,87.0,67.0,97.0,66.0,100.0,34.0,77.0
2023-01-10,ZJV3D9LZ,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,87.0,67.0,97.0,65.0,100.0,35.0,84.0
2023-01-01,ZJV3D9M6,ST12000NM0007,12000138625024,0,73.0,89.0,100.0,86.0,68.0,100.0,72.0,100.0,28.0,73.0
2023-01-02,ZJV3D9M6,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,68.0,100.0,71.0,100.0,29.0,83.0
2023-01-03,ZJV3D9M6,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,86.0,68.0,100.0,72.0,100.0,28.0,84.0
2023-01-04,ZJV3D9M6,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,68.0,100.0,71.0,100.0,29.0,83.0
2023-01-05,ZJV3D9M6,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,68.0,100.0,72.0,100.0,28.0,83.0
2023-01-06,ZJV3D9M6,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,86.0,68.0,100.0,71.0,100.0,29.0,81.0
2023-01-07,ZJV3D9M6,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,86.0,67.0,100.0,71.0,100.0,29.0,84.0
2023-01-08,ZJV3D9M6,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,67.0,100.0,72.0,100.0,28.0,83.0
2023-01-09,ZJV3D9M6,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,86.0,67.0,100.0,71.0,100.0,29.0,82.0
2023-01-10,ZJV3D9M6,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,67.0,100.0,71.0,100.0,29.0,83.0
2023-01-01,ZJV3D9MD,ST12000NM0007,12000138625024,0,67.0,89.0,100.0,85.0,68.0,100.0,72.0,100.0,28.0,67.0
2023-01-02,ZJV3D9MD,ST12000NM0007,12000138625024,0,73.0,89.0,100.0,85.0,68.0,100.0,72.0,100.0,28.0,73.0
2023-01-03,ZJV3D9MD,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,85.0,68.0,100.0,72.0,100.0,28.0,79.0
2023-01-04,ZJV3D9MD,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,85.0,68.0,100.0,72.0,100.0,28.0,80.0
2023-01-05,ZJV3D9MD,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,85.0,68.0,100.0,72.0,100.0,28.0,78.0
2023-01-06,ZJV3D9MD,ST12000NM0007,12000138625024,0,71.0,89.0,100.0,85.0,67.0,100.0,72.0,100.0,28.0,71.0
2023-01-07,ZJV3D9MD,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,85.0,67.0,100.0,72.0,100.0,28.0,84.0
2023-01-08,ZJV3D9MD,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,85.0,67.0,100.0,72.0,100.0,28.0,83.0
2023-01-09,ZJV3D9MD,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,85.0,67.0,100.0,72.0,100.0,28.0,82.0
2023-01-10,ZJV3D9MD,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,85.0,67.0,100.0,72.0,100.0,28.0,83.0
2023-01-01,ZJV3D9Q4,ST12000NM0007,12000138625024,0,75.0,91.0,100.0,85.0,68.0,100.0,76.0,100.0,24.0,75.0
2023-01-02,ZJV3D9Q4,ST12000NM0007,12000138625024,0,79.0,91.0,100.0,85.0,68.0,100.0,76.0,100.0,24.0,79.0
2023-01-03,ZJV3D9Q4,ST12000NM0007,12000138625024,0,70.0,91.0,100.0,85.0,68.0,100.0,76.0,100.0,24.0,70.0
2023-01-04,ZJV3D9Q4,ST12000NM0007,12000138625024,0,83.0,91.0,100.0,85.0,68.0,100.0,76.0,100.0,24.0,83.0
2023-01-05,ZJV3D9Q4,ST12000NM0007,12000138625024,0,72.0,91.0,100.0,86.0,68.0,100.0,75.0,100.0,25.0,72.0
2023-01-06,ZJV3D9Q4,ST12000NM0007,12000138625024,0,83.0,91.0,100.0,86.0,68.0,100.0,76.0,100.0,24.0,83.0
2023-01-07,ZJV3D9Q4,ST12000NM0007,12000138625024,0,78.0,91.0,100.0,86.0,67.0,100.0,75.0,100.0,25.0,78.0
2023-01-08,ZJV3D9Q4,ST12000NM0007,12000138625024,0,84.0,91.0,100.0,86.0,67.0,100.0,75.0,100.0,25.0,84.0
2023-01-09,ZJV3D9Q4,ST12000NM0007,12000138625024,0,84.0,91.0,100.0,86.0,67.0,100.0,75.0,100.0,25.0,84.0
2023-01-10,ZJV3D9Q4,ST12000NM0007,12000138625024,0,83.0,91.0,100.0,86.0,67.0,100.0,75.0,100.0,25.0,83.0
2023-01-01,ZJV3D9QM,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,83.0,68.0,100.0,72.0,100.0,28.0,76.0
2023-01-02,ZJV3D9QM,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,68.0,100.0,71.0,100.0,29.0,79.0
2023-01-03,ZJV3D9QM,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,68.0,100.0,72.0,100.0,28.0,79.0
2023-01-04,ZJV3D9QM,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,68.0,100.0,72.0,100.0,28.0,84.0
2023-01-05,ZJV3D9QM,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,83.0,68.0,100.0,72.0,100.0,28.0,80.0
2023-01-06,ZJV3D9QM,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,83.0,67.0,100.0,72.0,100.0,28.0,80.0
2023-01-07,ZJV3D9QM,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,84.0
2023-01-08,ZJV3D9QM,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,80.0
2023-01-09,ZJV3D9QM,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,80.0
2023-01-10,ZJV3D9QM,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,84.0,67.0,100.0,71.0,100.0,29.0,76.0
2023-01-01,ZJV3D9WH,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,83.0,68.0,100.0,70.0,100.0,30.0,77.0
2023-01-02,ZJV3D9WH,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,83.0,68.0,100.0,69.0,100.0,31.0,76.0
2023-01-03,ZJV3D9WH,ST12000NM0007,12000138625024,0,75.0,89.0,100.0,83.0,68.0,100.0,70.0,100.0,30.0,75.0
2023-01-04,ZJV3D9WH,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,68.0,100.0,70.0,100.0,30.0,84.0
2023-01-05,ZJV3D9WH,ST12000NM0007,12000138625024,0,72.0,89.0,100.0,83.0,68.0,100.0,70.0,100.0,30.0,72.0
2023-01-06,ZJV3D9WH,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,67.0,100.0,70.0,100.0,30.0,84.0
2023-01-07,ZJV3D9WH,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,83.0,67.0,100.0,70.0,100.0,30.0,80.0
2023-01-08,ZJV3D9WH,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,67.0,100.0,69.0,100.0,31.0,79.0
2023-01-09,ZJV3D9WH,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,83.0,67.0,100.0,70.0,100.0,30.0,78.0
2023-01-10,ZJV3D9WH,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,84.0,67.0,100.0,70.0,100.0,30.0,82.0
2023-01-01,ZJV3D9WL,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,83.0,68.0,100.0,66.0,100.0,34.0,78.0
2023-01-02,ZJV3D9WL,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,83.0,68.0,100.0,67.0,100.0,33.0,76.0
2023-01-03,ZJV3D9WL,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,83.0,68.0,100.0,66.0,100.0,34.0,80.0
2023-01-04,ZJV3D9WL,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,68.0,100.0,66.0,100.0,34.0,84.0
2023-01-05,ZJV3D9WL,ST12000NM0007,12000138625024,0,74.0,89.0,100.0,83.0,68.0,100.0,65.0,100.0,35.0,74.0
2023-01-06,ZJV3D9WL,ST12000NM0007,12000138625024,0,72.0,89.0,100.0,83.0,67.0,100.0,66.0,100.0,34.0,72.0
2023-01-07,ZJV3D9WL,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,67.0,100.0,65.0,100.0,35.0,84.0
2023-01-08,ZJV3D9WL,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,83.0,67.0,100.0,65.0,100.0,35.0,81.0
2023-01-09,ZJV3D9WL,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,84.0,67.0,100.0,66.0,100.0,34.0,80.0
2023-01-10,ZJV3D9WL,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,84.0,67.0,100.0,66.0,100.0,34.0,81.0
2023-01-01,ZJV3D9YR,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,76.0
2023-01-02,ZJV3D9YR,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,78.0
2023-01-03,ZJV3D9YR,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,83.0
2023-01-04,ZJV3D9YR,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,83.0
2023-01-05,ZJV3D9YR,ST12000NM0007,12000138625024,0,72.0,89.0,100.0,87.0,68.0,100.0,68.0,100.0,32.0,72.0
2023-01-06,ZJV3D9YR,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,69.0,100.0,31.0,81.0
