date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2023-01-10,ZA12RAPS,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,95.0,38.0,100.0,67.0,82.0,66.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAPT,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,33.0,85.0,28.0,1.0,100.0,100.0
2023-01-10,ZA12RAQ1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,38.0,100.0,56.0,51.0,67.0,44.0,1.0,100.0,100.0
2023-01-10,ZA12RAQ2,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,96.0,36.0,100.0,58.0,95.0,83.0,42.0,1.0,100.0,100.0
2023-01-10,ZA12RAQ8,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,95.0,38.0,100.0,55.0,73.0,66.0,45.0,1.0,100.0,100.0
2023-01-10,ZA12RAQA,ST8000DM002,8001563222016,0,73.0,85.0,100.0,100.0,96.0,36.0,100.0,56.0,97.0,84.0,44.0,1.0,100.0,100.0
2023-01-10,ZA12RAQD,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,92.0,87.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RAQF,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,95.0,38.0,100.0,61.0,49.0,66.0,39.0,1.0,100.0,100.0
2023-01-10,ZA12RAQG,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,93.0,87.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RAQJ,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,96.0,36.0,100.0,70.0,92.0,87.0,30.0,1.0,100.0,100.0
2023-01-10,ZA12RAQK,ST8000DM002,8001563222016,0,75.0,85.0,100.0,100.0,96.0,36.0,100.0,69.0,85.0,85.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RAQM,ST8000DM002,8001563222016,0,79.0,86.0,100.0,100.0,96.0,36.0,100.0,78.0,94.0,86.0,22.0,1.0,100.0,100.0
2023-01-10,ZA12RAQN,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,38.0,100.0,67.0,88.0,71.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAQP,ST8000DM002,8001563222016,0,81.0,86.0,100.0,100.0,96.0,36.0,100.0,75.0,84.0,88.0,25.0,1.0,100.0,100.0
2023-01-10,ZA12RAQQ,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,38.0,100.0,60.0,87.0,68.0,40.0,1.0,100.0,100.0
2023-01-10,ZA12RAQX,ST8000DM002,8001563222016,0,81.0,86.0,100.0,100.0,96.0,36.0,100.0,57.0,94.0,88.0,43.0,1.0,100.0,100.0
2023-01-10,ZA12RAQY,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,36.0,100.0,57.0,95.0,89.0,43.0,1.0,100.0,100.0
2023-01-10,ZA12RARD,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,95.0,38.0,100.0,63.0,93.0,64.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RARH,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,72.0,94.0,85.0,28.0,1.0,100.0,100.0
2023-01-10,ZA12RARJ,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,95.0,38.0,100.0,68.0,93.0,65.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RARL,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,87.0,36.0,97.0,58.0,93.0,87.0,42.0,1.0,100.0,100.0
2023-01-10,ZA12RARQ,ST8000DM002,8001563222016,0,79.0,86.0,100.0,100.0,96.0,36.0,100.0,71.0,94.0,89.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12RARS,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,76.0,36.0,100.0,67.0,92.0,84.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RARV,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,58.0,93.0,86.0,42.0,1.0,100.0,100.0
2023-01-10,ZA12RARW,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,77.0,36.0,100.0,68.0,94.0,85.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RAS2,ST8000DM002,8001563222016,0,77.0,91.0,100.0,100.0,95.0,38.0,100.0,64.0,95.0,63.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RAS6,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,95.0,38.0,100.0,71.0,93.0,67.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12RAS9,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,95.0,38.0,100.0,67.0,86.0,64.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RASB,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,85.0,36.0,98.0,64.0,93.0,87.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RASC,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,96.0,36.0,100.0,68.0,88.0,88.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RASF,ST8000DM002,8001563222016,0,74.0,85.0,100.0,100.0,96.0,36.0,100.0,71.0,94.0,86.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12RASJ,ST8000DM002,8001563222016,0,80.0,91.0,100.0,100.0,96.0,36.0,100.0,68.0,92.0,85.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RASK,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,97.0,59.0,95.0,82.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12RASQ,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,36.0,100.0,69.0,94.0,86.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RAST,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,97.0,66.0,92.0,87.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RAT5,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,95.0,38.0,100.0,66.0,88.0,64.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RAT6,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,95.0,36.0,100.0,66.0,94.0,87.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RAT8,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,94.0,85.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RATD,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,59.0,96.0,84.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12RATF,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,96.0,36.0,100.0,64.0,94.0,85.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RATG,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,96.0,36.0,100.0,62.0,67.0,87.0,38.0,1.0,100.0,100.0
2023-01-10,ZA12RATH,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,38.0,100.0,71.0,74.0,67.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12RATM,ST8000DM002,8001563222016,0,81.0,90.0,100.0,100.0,95.0,38.0,100.0,55.0,91.0,67.0,45.0,1.0,100.0,100.0
2023-01-10,ZA12RATW,ST8000DM002,8001563222016,0,79.0,88.0,100.0,100.0,95.0,38.0,100.0,53.0,96.0,62.0,47.0,1.0,100.0,100.0
2023-01-10,ZA12RATX,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,72.0,36.0,92.0,61.0,65.0,82.0,39.0,22.0,100.0,100.0
2023-01-10,ZA12RAV3,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,95.0,36.0,100.0,55.0,39.0,89.0,45.0,1.0,100.0,100.0
2023-01-10,ZA12RAV4,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,62.0,95.0,88.0,38.0,1.0,100.0,100.0
2023-01-10,ZA12RAV7,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,66.0,81.0,86.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RAV9,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,38.0,100.0,69.0,93.0,67.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RAVA,ST8000DM002,8001563222016,0,74.0,88.0,100.0,100.0,96.0,36.0,100.0,70.0,96.0,86.0,30.0,1.0,100.0,100.0
2023-01-10,ZA12RAVB,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,38.0,100.0,56.0,94.0,64.0,44.0,1.0,100.0,100.0
2023-01-10,ZA12RAVG,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,82.0,36.0,100.0,68.0,96.0,90.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RAVH,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,95.0,36.0,96.0,60.0,95.0,87.0,40.0,1.0,100.0,100.0
2023-01-10,ZA12RAVP,ST8000DM002,8001563222016,0,78.0,86.0,100.0,100.0,96.0,36.0,100.0,75.0,84.0,87.0,25.0,1.0,100.0,100.0
2023-01-10,ZA12RAVR,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,95.0,86.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12RAVV,ST8000DM002,8001563222016,0,84.0,88.0,100.0,100.0,96.0,36.0,100.0,67.0,95.0,86.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAVY,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,94.0,38.0,100.0,68.0,95.0,68.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RAVZ,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,38.0,100.0,67.0,76.0,66.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAW1,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,38.0,100.0,56.0,85.0,68.0,44.0,1.0,100.0,100.0
2023-01-10,ZA12RAW2,ST8000DM002,8001563222016,0,71.0,85.0,100.0,100.0,96.0,36.0,100.0,57.0,95.0,87.0,43.0,1.0,100.0,100.0
2023-01-10,ZA12RAWA,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,93.0,38.0,100.0,66.0,92.0,67.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RAWB,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,89.0,88.0,35.0,1.0,100.0,100.0
2023-01-10,ZA12RAWF,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,94.0,38.0,100.0,59.0,94.0,65.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12RAWG,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,38.0,100.0,62.0,68.0,70.0,38.0,1.0,100.0,100.0
2023-01-10,ZA12RAWN,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,95.0,36.0,100.0,74.0,95.0,89.0,26.0,1.0,100.0,100.0
2023-01-10,ZA12RAWY,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,95.0,36.0,100.0,63.0,90.0,88.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RAX3,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,62.0,92.0,86.0,38.0,1.0,100.0,100.0
2023-01-10,ZA12RAX6,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,36.0,80.0,57.0,91.0,90.0,43.0,18.0,100.0,100.0
2023-01-10,ZA12RAX7,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,38.0,100.0,68.0,95.0,68.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RAXH,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,36.0,100.0,54.0,90.0,88.0,46.0,1.0,100.0,100.0
2023-01-10,ZA12RAXL,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,82.0,86.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RAXP,ST8000DM002,8001563222016,0,71.0,85.0,100.0,100.0,95.0,36.0,100.0,63.0,92.0,88.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RAXX,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,93.0,38.0,100.0,66.0,83.0,66.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RAXY,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,36.0,100.0,68.0,55.0,88.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RAY2,ST8000DM002,8001563222016,0,78.0,85.0,100.0,100.0,73.0,36.0,100.0,58.0,89.0,86.0,42.0,1.0,100.0,100.0
2023-01-10,ZA12RAY5,ST8000DM002,8001563222016,0,80.0,89.0,100.0,100.0,90.0,38.0,97.0,69.0,78.0,73.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RAY6,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,36.0,100.0,67.0,82.0,88.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAYD,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,68.0,36.0,100.0,67.0,93.0,86.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAYE,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,74.0,91.0,87.0,26.0,1.0,100.0,100.0
2023-01-10,ZA12RAYP,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,82.0,86.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RAYR,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,96.0,36.0,100.0,62.0,90.0,84.0,38.0,1.0,100.0,100.0
2023-01-10,ZA12RAYS,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,38.0,97.0,63.0,83.0,65.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RAYT,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,95.0,36.0,100.0,60.0,95.0,86.0,40.0,1.0,100.0,100.0
2023-01-10,ZA12RAYY,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,81.0,36.0,100.0,63.0,95.0,86.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RAYZ,ST8000DM002,8001563222016,0,100.0,89.0,100.0,100.0,95.0,38.0,97.0,53.0,86.0,70.0,47.0,100.0,100.0,100.0
2023-01-10,ZA12RAZ8,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,62.0,91.0,88.0,38.0,1.0,100.0,100.0
2023-01-10,ZA12RAZF,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,94.0,38.0,95.0,64.0,80.0,68.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RAZH,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,95.0,38.0,100.0,67.0,95.0,66.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAZR,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,86.0,36.0,100.0,67.0,93.0,85.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RAZT,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,38.0,100.0,53.0,67.0,66.0,47.0,1.0,100.0,100.0
2023-01-10,ZA12RAZX,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,93.0,86.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12RB06,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,92.0,87.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RB07,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,38.0,97.0,64.0,79.0,66.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RB0A,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,54.0,67.0,89.0,46.0,1.0,100.0,100.0
2023-01-10,ZA12RB0C,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,58.0,94.0,84.0,42.0,1.0,100.0,100.0
2023-01-10,ZA12RB0E,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,100.0,63.0,81.0,87.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RB0M,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,96.0,36.0,100.0,73.0,89.0,85.0,27.0,1.0,100.0,100.0
2023-01-10,ZA12RB0N,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,73.0,36.0,100.0,66.0,96.0,85.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB0Q,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,38.0,100.0,72.0,88.0,66.0,28.0,1.0,100.0,100.0
2023-01-10,ZA12RB0X,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,38.0,100.0,59.0,94.0,61.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12RB0Z,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,95.0,36.0,100.0,66.0,44.0,88.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB11,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,94.0,38.0,100.0,55.0,85.0,67.0,45.0,1.0,100.0,100.0
2023-01-10,ZA12RB19,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,86.0,36.0,100.0,67.0,94.0,84.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RB1A,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,38.0,100.0,63.0,89.0,65.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RB1Q,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,96.0,36.0,100.0,66.0,95.0,84.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB1V,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,95.0,38.0,100.0,68.0,89.0,69.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RB1Y,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,96.0,87.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RB27,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,96.0,36.0,100.0,69.0,96.0,86.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RB2R,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,67.0,93.0,84.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RB2Z,ST8000DM002,8001563222016,0,82.0,86.0,100.0,100.0,96.0,36.0,100.0,74.0,83.0,85.0,26.0,1.0,100.0,100.0
2023-01-10,ZA12RB39,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,71.0,86.0,88.0,29.0,1.0,100.0,100.0
2023-01-10,ZA12RB3B,ST8000DM002,8001563222016,0,70.0,84.0,100.0,100.0,95.0,38.0,100.0,66.0,93.0,63.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB3J,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,53.0,86.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RB3K,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,38.0,100.0,66.0,88.0,65.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB3M,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,95.0,38.0,97.0,54.0,45.0,70.0,46.0,1.0,100.0,100.0
2023-01-10,ZA12RB3P,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,95.0,38.0,100.0,64.0,31.0,63.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RB3T,ST8000DM002,8001563222016,0,81.0,90.0,100.0,100.0,95.0,38.0,100.0,63.0,84.0,64.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RB46,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,95.0,38.0,100.0,55.0,61.0,64.0,45.0,1.0,100.0,100.0
2023-01-10,ZA12RB4B,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,36.0,100.0,70.0,83.0,89.0,30.0,1.0,100.0,100.0
2023-01-10,ZA12RB4E,ST8000DM002,8001563222016,0,79.0,86.0,100.0,100.0,96.0,36.0,100.0,66.0,94.0,90.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB4G,ST8000DM002,8001563222016,0,73.0,84.0,99.0,100.0,93.0,41.0,100.0,67.0,87.0,1.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RB4H,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,96.0,36.0,100.0,65.0,94.0,88.0,35.0,1.0,100.0,100.0
2023-01-10,ZA12RB4J,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,96.0,36.0,100.0,78.0,76.0,86.0,22.0,1.0,100.0,100.0
2023-01-10,ZA12RB4K,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,96.0,36.0,100.0,63.0,27.0,87.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RB4M,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,38.0,100.0,65.0,94.0,69.0,35.0,1.0,100.0,100.0
2023-01-10,ZA12RB4P,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,92.0,38.0,100.0,62.0,94.0,69.0,38.0,1.0,100.0,100.0
2023-01-10,ZA12RB4Q,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,38.0,97.0,61.0,59.0,65.0,39.0,1.0,100.0,100.0
2023-01-10,ZA12RB4W,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,38.0,100.0,70.0,78.0,71.0,30.0,1.0,100.0,100.0
2023-01-10,ZA12RB4Y,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,95.0,38.0,100.0,61.0,81.0,67.0,39.0,1.0,100.0,100.0
2023-01-10,ZA12RB53,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,64.0,90.0,89.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RB55,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,96.0,36.0,100.0,75.0,92.0,87.0,25.0,1.0,100.0,100.0
2023-01-10,ZA12RB5B,ST8000DM002,8001563222016,0,84.0,90.0,100.0,100.0,81.0,36.0,100.0,68.0,84.0,89.0,32.0,1.0,100.0,100.0
2023-01-10,ZA12RB5P,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,38.0,100.0,61.0,95.0,67.0,39.0,1.0,100.0,100.0
2023-01-10,ZA12RB5Q,ST8000DM002,8001563222016,0,84.0,85.0,100.0,99.0,95.0,38.0,100.0,61.0,79.0,62.0,39.0,21.0,100.0,100.0
2023-01-10,ZA12RB5R,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,96.0,36.0,100.0,65.0,91.0,85.0,35.0,1.0,100.0,100.0
2023-01-10,ZA12RB61,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,95.0,38.0,100.0,65.0,77.0,67.0,35.0,1.0,100.0,100.0
2023-01-10,ZA12RB63,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,38.0,100.0,56.0,82.0,63.0,44.0,1.0,100.0,100.0
2023-01-10,ZA12RB66,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,38.0,100.0,58.0,91.0,63.0,42.0,1.0,100.0,100.0
2023-01-10,ZA12RB68,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,95.0,36.0,100.0,64.0,81.0,87.0,36.0,20.0,100.0,100.0
2023-01-10,ZA12RB6D,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,95.0,36.0,100.0,69.0,93.0,88.0,31.0,1.0,100.0,100.0
2023-01-10,ZA12RB6E,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,84.0,36.0,100.0,67.0,68.0,86.0,33.0,1.0,100.0,100.0
2023-01-10,ZA12RB6Q,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,95.0,38.0,100.0,64.0,69.0,66.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RB6R,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,38.0,100.0,59.0,88.0,68.0,41.0,1.0,100.0,100.0
2023-01-10,ZA12RB6T,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,94.0,38.0,100.0,63.0,93.0,68.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RB6W,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,95.0,36.0,100.0,66.0,86.0,88.0,34.0,20.0,100.0,100.0
2023-01-10,ZA12RB6Z,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,81.0,36.0,99.0,56.0,90.0,89.0,44.0,15.0,100.0,100.0
2023-01-10,ZA12RB77,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,96.0,36.0,100.0,70.0,89.0,86.0,30.0,1.0,100.0,100.0
2023-01-10,ZA12RB7A,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,96.0,36.0,100.0,61.0,61.0,86.0,39.0,1.0,100.0,100.0
2023-01-10,ZA12RB7B,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,38.0,100.0,66.0,81.0,64.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB7D,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,38.0,100.0,66.0,77.0,71.0,34.0,1.0,100.0,100.0
2023-01-10,ZA12RB7H,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,80.0,36.0,100.0,64.0,81.0,86.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RB7J,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,38.0,100.0,56.0,93.0,65.0,44.0,1.0,100.0,100.0
2023-01-10,ZA12RB7V,ST8000DM002,8001563222016,0,81.0,90.0,100.0,100.0,95.0,38.0,100.0,63.0,86.0,67.0,37.0,1.0,100.0,100.0
2023-01-10,ZA12RB7W,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,95.0,38.0,100.0,61.0,42.0,66.0,39.0,17.0,100.0,100.0
2023-01-10,ZA12RB7Y,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,36.0,86.0,36.0,1.0,100.0,100.0
2023-01-10,ZA12RB82,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,96.0,36.0,94.0,67.0,95.0,90.0,33.0,21.0,100.0,100.0
2023-01-10,ZA12RB87,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,38.0,88.0,62.0,74.0,63.0,38.0,1.0,100.0,100.0
